7931.243164,4.71,2
8012.284180,4.92,2
8089.926758,5.12,2
8168.737793,5.32,2
8245.615234,5.51,2
8337.755859,5.51,2
8337.766602,1.00,2
8346.003906,2.00,2
8414.440430,3.00,2
8423.817383,4.00,2
8504.568359,4.25,2
8589.404297,4.49,2
8672.119141,4.71,2
8757.131836,4.92,2
8836.973633,5.12,2
8919.951172,5.32,2
9010.876953,5.32,2
9010.883789,1.00,2
9011.064453,2.00,2
9090.085938,3.00,2
9090.144531,4.00,2
9166.038086,4.25,2
9242.374023,4.49,2
9319.396484,4.71,2
9399.095703,4.92,2
9477.271484,5.12,2
9559.812500,5.32,2
9644.679688,5.51,2
9732.847656,5.69,2
9828.915039,5.69,2
9829.030273,1.00,2
9829.174805,2.00,2
9909.417969,3.00,2
9909.533203,4.00,2
10002.910156,4.00,2
10002.934570,1.00,2
10009.179688,2.00,2
10081.911133,3.00,2
10100.242188,3.33,2
10188.105469,3.63,2
10263.180664,3.91,2
10344.708008,4.16,2
10424.123047,4.40,2
10502.363281,4.63,2
10590.346680,4.85,2
10678.340820,5.05,2
10775.473633,5.25,2
10851.976562,5.44,2
10945.207031,5.63,2
11021.298828,5.80,2
11102.307617,5.98,2
11193.422852,6.14,2
11285.578125,6.31,2
11377.501953,6.46,2
11455.752930,6.62,2
11535.466797,6.77,2
11629.333984,6.92,2
11710.489258,7.06,2
11802.140625,7.20,2
11888.903320,7.34,2
11971.819336,7.48,2
12051.250000,7.61,2
12131.588867,7.74,2
12215.267578,7.87,2
12302.439453,8.00,2
12385.538086,8.13,2
12470.723633,8.25,2
12562.815430,8.37,2
12662.106445,8.37,2
12662.114258,1.00,4
12743.363281,2.00,4
12743.606445,3.00,4
12822.315430,4.00,4
12900.127930,5.00,4
12987.483398,6.00,4
13069.111328,6.17,4
13158.056641,6.33,4
13254.147461,6.49,4
13350.058594,6.64,4
13456.418945,6.79,4
13544.716797,6.94,4
13659.992188,7.08,4
13743.287109,7.22,4
13829.651367,7.36,4
13920.945312,7.50,4
14024.522461,7.63,4
14116.094727,7.76,4
14203.333984,7.89,4
14282.398438,8.02,4
14358.439453,8.14,4
14448.674805,8.27,4
14544.794922,8.39,4
14631.260742,8.51,4
14720.187500,8.62,4
14799.157227,8.74,4
14880.825195,8.85,4
14965.926758,8.97,4
15042.652344,9.08,4
15120.544922,9.19,4
15234.540039,9.19,4
15234.551758,1.00,4
15238.709961,2.00,4
15321.782227,3.00,4
15322.476562,4.00,4
15405.746094,5.00,4
15490.461914,6.00,4
15570.269531,6.17,4
15651.668945,6.33,4
15731.314453,6.49,4
15809.416992,6.64,4
15896.198242,6.79,4
15972.761719,6.94,4
16050.639648,7.08,4
16128.726562,7.22,4
16212.809570,7.36,4
16311.969727,7.36,4
16312.002930,1.00,3
16312.301758,2.00,3
16390.408203,3.00,3
16390.445312,4.00,3
16477.287109,5.00,3
16571.406250,5.20,3
16656.798828,5.39,3
16746.308594,5.58,3
16824.306641,5.76,3
16912.070312,5.93,3
16988.677734,6.10,3
17088.781250,6.26,3
17166.261719,6.42,3
17243.349609,6.58,3
17332.507812,6.73,3
17419.066406,6.88,3
17503.824219,7.02,3
17585.130859,7.17,3
17687.113281,7.17,3
17687.222656,1.00,3
17687.708984,2.00,3
17767.677734,3.00,3
17793.015625,4.00,3
17879.566406,5.00,3
17961.767578,5.20,3
18038.792969,5.39,3
18121.140625,5.58,3
18199.732422,5.76,3
18281.552734,5.93,3
18367.478516,6.10,3
18447.642578,6.26,3
18527.224609,6.42,3
18618.107422,6.58,3
18704.947266,6.73,3
18784.169922,6.88,3
18862.292969,7.02,3
18940.789062,7.17,3
19023.748047,7.31,3
19105.050781,7.44,3
19188.531250,7.58,3
19271.685547,7.71,3
19351.994141,7.84,3
19432.353516,7.97,3
19522.728516,7.97,3
19522.751953,1.00,3
19523.265625,2.00,3
19598.943359,3.00,3
19601.871094,4.00,3
19687.980469,5.00,3
19765.808594,5.20,3
19844.302734,5.39,3
19925.414062,5.58,3
20011.248047,5.76,3
20098.517578,5.93,3
20182.628906,6.10,3
20260.666016,6.26,3
20345.941406,6.42,3
20447.148438,6.42,3
20447.158203,1.00,3
20447.822266,2.00,3
20525.970703,3.00,3
20526.414062,4.00,3
20615.662109,5.00,3
20702.562500,5.20,3
20779.820312,5.39,3
20866.876953,5.58,3
20946.806641,5.76,3
21024.664062,5.93,3
21123.306641,5.93,3
21123.332031,1.00,2
21123.740234,2.00,2
21207.509766,3.00,2
21207.660156,4.00,2
21292.294922,4.25,2
21383.037109,4.49,2
21471.083984,4.71,2
21557.513672,4.92,2
21634.373047,5.12,2
21711.226562,5.32,2
21793.949219,5.51,2
21869.341797,5.69,2
21950.976562,5.86,2
22029.335938,6.03,2
22108.376953,6.20,2
22194.238281,6.36,2
22274.380859,6.52,2
22350.281250,6.67,2
22427.626953,6.82,2
22510.705078,6.97,2
22593.203125,7.11,2
22670.876953,7.25,2
22755.542969,7.39,2
22833.996094,7.53,2
22914.976562,7.66,2
23005.691406,7.66,2
23005.701172,1.00,3
23009.431641,2.00,3
23086.820312,3.00,3
23094.490234,4.00,3
23172.734375,5.00,3
23258.724609,5.20,3
23343.425781,5.39,3
23423.462891,5.58,3
23512.550781,5.58,3
23512.560547,1.00,2
23515.699219,2.00,2
23611.658203,2.00,2
23611.685547,1.00,2
23621.005859,2.00,2
23645.931641,3.00,2
23699.187500,3.33,2
23733.765625,3.63,2
23815.441406,3.91,2
23907.427734,3.91,2
23907.455078,1.00,2
23912.068359,2.00,2
23982.505859,3.00,2
24002.685547,3.33,2
24082.396484,3.63,2
24157.513672,3.91,2
24243.958984,4.16,2
24331.660156,4.40,2
24413.484375,4.63,2
24502.544922,4.85,2
24597.085938,5.05,2
24687.263672,5.25,2
24779.841797,5.44,2
24869.562500,5.63,2
24948.820312,5.80,2
25046.546875,5.98,2
25143.001953,6.14,2
25235.933594,6.31,2
25342.142578,6.46,2
25421.773438,6.62,2
25521.736328,6.77,2
25610.988281,6.92,2
25695.951172,7.06,2
25810.658203,7.20,2
25898.044922,7.34,2
25994.810547,7.48,2
26089.496094,7.61,2
26178.830078,7.74,2
26267.847656,7.87,2
26351.826172,8.00,2
26437.359375,8.13,2
26521.128906,8.25,2
26605.365234,8.37,2
26688.708984,8.49,2
26778.396484,8.61,2
26854.417969,8.72,2
26938.695312,8.84,2
27016.867188,8.95,2
27097.394531,9.06,2
27175.023438,9.17,2
27280.927734,9.17,2
27280.955078,1.00,4
27317.464844,2.00,4
27378.591797,3.00,4
27400.201172,4.00,4
27497.103516,5.00,4
27592.339844,6.00,4
27672.460938,6.17,4
27771.814453,6.33,4
27854.003906,6.49,4
27938.349609,6.64,4
28025.343750,6.79,4
28113.296875,6.94,4
28196.216797,7.08,4
28276.951172,7.22,4
28394.945312,7.22,4
28394.976562,1.00,3
28396.894531,2.00,3
28528.621094,2.00,3
28528.632812,1.00,2
28528.919922,2.00,2
28528.966797,3.00,2
28631.593750,3.00,2
28631.599609,1.00,2
28638.207031,2.00,2
28638.236328,3.00,2
28717.615234,3.33,2
28727.750000,3.63,2
28829.363281,3.63,2
28829.437500,1.00,2
28835.886719,2.00,2
28915.142578,3.00,2
28936.750000,3.33,2
29019.597656,3.63,2
29096.164062,3.91,2
29177.265625,4.16,2
29268.281250,4.40,2
29362.968750,4.63,2
29448.740234,4.85,2
29557.925781,4.85,2
29557.949219,1.00,2
29561.748047,2.00,2
29646.429688,3.00,2
29646.503906,4.00,2
29722.343750,4.25,2
29799.058594,4.49,2
29881.349609,4.71,2
29965.152344,4.92,2
30042.527344,5.12,2
30119.693359,5.32,2
30223.962891,5.32,2
30223.972656,1.00,2
30233.820312,2.00,2
30309.125000,3.00,2
30314.650391,4.00,2
30397.603516,4.25,2
30487.302734,4.49,2
30567.326172,4.71,2
30655.931641,4.92,2
30742.896484,5.12,2
30821.152344,5.32,2
30909.892578,5.51,2
30988.583984,5.69,2
31069.021484,5.86,2
31153.044922,6.03,2
31232.267578,6.20,2
31318.970703,6.36,2
31405.250000,6.52,2
31486.482422,6.67,2
31562.949219,6.82,2
31642.480469,6.97,2
31722.113281,7.11,2
31807.792969,7.25,2
31886.351562,7.39,2
31971.042969,7.53,2
32049.746094,7.66,2
32127.201172,7.79,2
32217.544922,7.92,2
32294.312500,8.04,2
32371.646484,8.17,2
32453.080078,8.29,2
32535.175781,8.41,2
32617.216797,8.53,2
32697.615234,8.65,2
32776.878906,8.76,2
32866.343750,8.76,2
32866.351562,1.00,4
32866.687500,2.00,4
32946.062500,3.00,4
32948.890625,4.00,4
33031.980469,5.00,4
33111.402344,6.00,4
33194.636719,6.17,4
33274.855469,6.33,4
33352.332031,6.49,4
33435.441406,6.64,4
33514.343750,6.79,4
33596.613281,6.94,4
33675.871094,7.08,4
33753.148438,7.22,4
33833.507812,7.36,4
33916.878906,7.50,4
34001.023438,7.63,4
34083.421875,7.76,4
34164.808594,7.89,4
34243.039062,8.02,4
34321.757812,8.14,4
34399.914062,8.27,4
34475.687500,8.39,4
34557.585938,8.51,4
34636.070312,8.62,4
34718.460938,8.74,4
34803.960938,8.74,4
34803.972656,1.00,4
34806.578125,2.00,4
34878.890625,3.00,4
34887.433594,4.00,4
34969.769531,5.00,4
35046.671875,6.00,4
35132.730469,6.00,4
35132.753906,1.00,3
35137.632812,2.00,3
35224.910156,2.00,3
35224.937500,1.00,2
35226.125000,2.00,2
35226.296875,3.00,2
35302.363281,3.33,2
35302.460938,3.63,2
35385.042969,3.91,2
35464.750000,4.16,2
35553.332031,4.16,2
35553.339844,1.00,2
35554.152344,2.00,2
35628.277344,3.00,2
35631.027344,4.00,2
35716.859375,4.00,2
35716.976562,1.00,2
35721.812500,2.00,2
35796.027344,3.00,2
35800.824219,3.33,2
35884.367188,3.63,2
35965.703125,3.91,2
36044.851562,4.16,2
36126.140625,4.40,2
36203.156250,4.63,2
36280.109375,4.85,2
36359.097656,5.05,2
36435.972656,5.25,2
36524.253906,5.25,2
36524.261719,1.00,2
36527.550781,2.00,2
36606.937500,3.00,2
36606.992188,4.00,2
36691.445312,4.00,2
36691.453125,1.00,2
36697.968750,2.00,2
36782.609375,3.00,2
36801.093750,3.33,2
36897.582031,3.63,2
36986.378906,3.91,2
37079.062500,4.16,2
37193.566406,4.16,2
37193.601562,1.00,2
37202.328125,2.00,2
37277.164062,3.00,2
37289.105469,4.00,2
37370.917969,4.25,2
37449.316406,4.49,2
37532.972656,4.71,2
37637.238281,4.92,2
37724.968750,5.12,2
37814.449219,5.32,2
37894.703125,5.51,2
37985.328125,5.69,2
38089.675781,5.69,2
38089.699219,1.00,2
38093.500000,2.00,2
38167.183594,3.00,2
38173.457031,4.00,2
38252.996094,4.25,2
38357.269531,4.49,2
38456.519531,4.71,2
38548.214844,4.92,2
38635.925781,5.12,2
38717.023438,5.32,2
38799.636719,5.51,2
38875.511719,5.69,2
38966.859375,5.86,2
39050.121094,6.03,2
39147.308594,6.20,2
39228.789062,6.36,2
39318.941406,6.52,2
39417.300781,6.67,2
39497.230469,6.82,2
39580.675781,6.97,2
39661.925781,7.11,2
39745.136719,7.25,2
39824.890625,7.39,2
39905.996094,7.53,2
39986.882812,7.66,2
40065.378906,7.79,2
40153.468750,7.92,2
40228.714844,8.04,2
40314.949219,8.17,2
40394.843750,8.29,2
40474.691406,8.41,2
40555.835938,8.53,2
40631.468750,8.65,2
40717.199219,8.76,2
40798.722656,8.88,2
40876.894531,8.99,2
40958.648438,9.10,2
41038.628906,9.21,2
41115.679688,9.32,2
41195.332031,9.43,2
41272.652344,9.53,2
41357.679688,9.64,2
41451.250000,9.64,2
41451.261719,1.00,4
41451.718750,2.00,4
41529.070312,3.00,4
41541.312500,4.00,4
41624.804688,5.00,4
41702.906250,6.00,4
41777.316406,6.17,4
41855.195312,6.33,4
41934.835938,6.49,4
42014.617188,6.64,4
42108.906250,6.64,4
42108.914062,1.00,3
42109.410156,2.00,3
42200.640625,2.00,3
42200.648438,1.00,2
42207.515625,2.00,2
42207.601562,3.00,2
42280.898438,3.33,2
42284.710938,3.63,2
42362.062500,3.91,2
42441.273438,4.16,2
42524.945312,4.40,2
42603.230469,4.63,2
42697.960938,4.63,2
42697.968750,1.00,2
42701.660156,2.00,2
42781.414062,3.00,2
42791.589844,4.00,2
42873.621094,4.25,2
42954.937500,4.49,2
43039.945312,4.71,2
43122.085938,4.92,2
43200.988281,5.12,2
43289.128906,5.32,2
43371.972656,5.51,2
43459.195312,5.69,2
43537.906250,5.86,2
43633.015625,5.86,2
43633.023438,1.00,2
43633.109375,2.00,2
43725.011719,3.00,2
43725.226562,4.00,2
43806.347656,4.25,2
43900.085938,4.49,2
43988.152344,4.71,2
44074.500000,4.92,2
44155.277344,5.12,2
44239.062500,5.32,2
44317.222656,5.51,2
44396.433594,5.69,2
44473.652344,5.86,2
44558.378906,6.03,2
44637.109375,6.20,2
44716.402344,6.36,2
44799.601562,6.52,2
44883.078125,6.67,2
44971.417969,6.82,2
45051.785156,6.97,2
45138.023438,7.11,2
45221.546875,7.25,2
45297.609375,7.39,2
45391.710938,7.39,2
45391.722656,1.00,3
45394.796875,2.00,3
45477.519531,3.00,3
45487.699219,4.00,3
45588.316406,4.00,3
45588.324219,1.00,2
45588.726562,2.00,2
45677.664062,3.00,2
45677.750000,3.33,2
45779.121094,3.33,2
45779.136719,1.00,2
45782.664062,2.00,2
45862.128906,3.00,2
45885.671875,3.33,2
45968.250000,3.63,2
46058.992188,3.91,2
46154.488281,4.16,2
46244.199219,4.40,2
46336.007812,4.63,2
46430.542969,4.85,2
46522.785156,5.05,2
46619.589844,5.25,2
46717.554688,5.44,2
46804.429688,5.63,2
46891.023438,5.80,2
46986.078125,5.98,2
47065.210938,6.14,2
47148.656250,6.31,2
47227.453125,6.46,2
47310.062500,6.62,2
47386.820312,6.77,2
47463.363281,6.92,2
47545.429688,7.06,2
47624.863281,7.20,2
47715.300781,7.34,2
47793.320312,7.48,2
47877.886719,7.61,2
47955.085938,7.74,2
48042.414062,7.87,2
48123.250000,8.00,2
48204.148438,8.13,2
48283.488281,8.25,2
48382.722656,8.25,2
48382.734375,1.00,4
48386.460938,2.00,4
48459.675781,3.00,4
48464.550781,4.00,4
48544.832031,5.00,4
48629.128906,6.00,4
48704.703125,6.17,4
48781.531250,6.33,4
48857.894531,6.49,4
48941.046875,6.64,4
49030.664062,6.79,4
49114.042969,6.94,4
49196.605469,7.08,4
49276.832031,7.22,4
49363.304688,7.36,4
49468.980469,7.36,4
49468.988281,1.00,3
49475.660156,2.00,3
49554.968750,3.00,3
49558.382812,4.00,3
49635.511719,5.00,3
49713.121094,5.20,3
49789.390625,5.39,3
49873.226562,5.58,3
49959.753906,5.76,3
50036.136719,5.93,3
50121.484375,6.10,3
50198.726562,6.26,3
50275.128906,6.42,3
50374.335938,6.42,3
50374.347656,1.00,3
50469.789062,1.00,3
50469.796875,1.00,2
50632.941406,2.00,2
50633.242188,3.00,2
50633.304688,3.33,2
50715.480469,3.63,2
50792.914062,3.91,2
50883.210938,4.16,2
50962.343750,4.40,2
51043.410156,4.63,2
51126.308594,4.85,2
51205.179688,5.05,2
51290.429688,5.25,2
51381.101562,5.44,2
51463.390625,5.63,2
51546.148438,5.80,2
51627.558594,5.98,2
51704.292969,6.14,2
51793.730469,6.31,2
51872.824219,6.46,2
51958.390625,6.62,2
52040.234375,6.77,2
52125.402344,6.92,2
52218.000000,6.92,2
52218.023438,1.00,3
52218.320312,2.00,3
52299.886719,3.00,3
52299.929688,4.00,3
52383.730469,5.00,3
52466.656250,5.20,3
52547.421875,5.39,3
52629.648438,5.58,3
52716.882812,5.58,3
52716.906250,1.00,2
52722.796875,2.00,2
52804.699219,3.00,2
52804.894531,4.00,2
52886.636719,4.25,2
52969.203125,4.49,2
53049.558594,4.71,2
53133.964844,4.71,2
53133.976562,1.00,2
53168.988281,2.00,2
53217.773438,3.00,2
53302.722656,4.00,2
53395.734375,4.25,2
53503.707031,4.49,2
53582.074219,4.71,2
53662.988281,4.92,2
53756.019531,5.12,2
53845.593750,5.32,2
53948.812500,5.51,2
54034.570312,5.69,2
54125.519531,5.86,2
54207.988281,6.03,2
54296.031250,6.20,2
54382.640625,6.36,2
54465.656250,6.52,2
54563.351562,6.67,2
54642.953125,6.82,2
54719.765625,6.97,2
54801.453125,7.11,2
54881.421875,7.25,2
54966.558594,7.39,2
55049.273438,7.53,2
55132.492188,7.66,2
55222.859375,7.79,2
55301.058594,7.92,2
55386.683594,8.04,2
55463.578125,8.17,2
55538.355469,8.29,2
55628.687500,8.41,2
55707.875000,8.53,2
55795.453125,8.65,2
55895.621094,8.76,2
55979.343750,8.88,2
56060.070312,8.99,2
56147.078125,9.10,2
56248.738281,9.21,2
56327.296875,9.32,2
56404.644531,9.43,2
56485.500000,9.53,2
56565.523438,9.64,2
56648.214844,9.74,2
56741.007812,9.84,2
56818.105469,9.95,2
56902.769531,10.05,2
56979.753906,10.15,2
57065.335938,10.24,2
57143.824219,10.34,2
57227.878906,10.44,2
57311.371094,10.53,2
57394.253906,10.63,2
57473.738281,10.72,2
57557.308594,10.82,2
57643.921875,10.91,2
57725.503906,11.00,2
57803.164062,11.09,2
57887.500000,11.18,2
57967.906250,11.27,2
58049.898438,11.36,2
58142.960938,11.45,2
58233.625000,11.54,2
58310.980469,11.62,2
58396.214844,11.71,2
58485.136719,11.79,2
58567.535156,11.88,2
58651.652344,11.96,2
58747.203125,12.05,2
58822.558594,12.13,2
58919.085938,12.21,2
59013.558594,12.29,2
59091.128906,12.38,2
59264.144531,12.38,2
59264.152344,1.00,6
59272.191406,2.00,6
59387.507812,2.00,6
59387.621094,1.00,2
59409.519531,2.00,2
59409.578125,3.00,2
59466.355469,3.33,2
59489.371094,3.63,2
59571.269531,3.91,2
59651.453125,4.16,2
59777.585938,4.16,2
59777.597656,1.00,2
59857.527344,2.00,2
59858.382812,3.00,2
59978.917969,3.00,2
59978.929688,1.00,2
59994.718750,2.00,2
60062.261719,3.00,2
60077.859375,3.33,2
60154.554688,3.63,2
60247.609375,3.91,2
60369.550781,3.91,2
60369.562500,1.00,2
60375.007812,2.00,2
60457.574219,3.00,2
60461.523438,3.33,2
60553.894531,3.63,2
60630.902344,3.91,2
60708.925781,4.16,2
60789.144531,4.40,2
60873.800781,4.63,2
60950.609375,4.85,2
61026.312500,5.05,2
61113.808594,5.25,2
61195.140625,5.44,2
61275.312500,5.63,2
61361.855469,5.80,2
61440.656250,5.98,2
61517.109375,6.14,2
61595.601562,6.31,2
61681.976562,6.46,2
61759.910156,6.62,2
61842.246094,6.77,2
61923.472656,6.92,2
62000.710938,7.06,2
62086.382812,7.20,2
62172.562500,7.34,2
62254.769531,7.48,2
62332.621094,7.61,2
62421.710938,7.74,2
62497.582031,7.87,2
62574.785156,8.00,2
62659.933594,8.13,2
62736.781250,8.25,2
62828.054688,8.37,2
62906.203125,8.49,2
63090.460938,8.49,2
63090.480469,1.00,4
63193.734375,2.00,4
